etu_id,nom,prenom,email,date_naissance,telephone,adresse,statut,date_inscription,id_filiere,id_niveau,nom_filiere,code_filiere,nom_niveau,annee_universitaire,id_matiere,session,ann_univ,valeur_note,date_evaluation,commentaire,code_matiere,libelle_matiere,coefficient,semestre
ETU_1478,Mouline,Anas,anas.mouline1358@etu.usmba.ac.ma,2003-01-01,0610001358,Fes,Actif,2023-09-01,16,4,"Analyse Économique",AE,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1480,Alaoui,Ahmed,ahmed.alaoui1360@etu.usmba.ac.ma,2003-01-01,0610001360,Fes,Actif,2023-09-01,11,5,Biotechnologie,BIOT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1481,"El Idrissi",Mohamed,"mohamed.el idrissi1361@etu.usmba.ac.ma",2003-01-01,0610001361,Fes,Actif,2023-09-01,21,1,"Langues Étrangères Appliquées",LEA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1487,Chraibi,Salma,salma.chraibi1367@etu.usmba.ac.ma,2003-01-01,0610001367,Fes,Actif,2023-09-01,14,3,"Finance et Comptabilité",FIN,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1491,"El Mansouri",Sara,"sara.el mansouri1371@etu.usmba.ac.ma",2003-01-01,0610001371,Fes,Actif,2023-09-01,6,5,"Statistiques et Probabilités",STAT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1493,Ouazzani,Hamza,hamza.ouazzani1373@etu.usmba.ac.ma,2003-01-01,0610001373,Fes,Actif,2023-09-01,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1501,"El Idrissi",Mohamed,"mohamed.el idrissi1381@etu.usmba.ac.ma",2003-01-01,0610001381,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1502,Bennis,Youssef,youssef.bennis1382@etu.usmba.ac.ma,2003-01-01,0610001382,Fes,Actif,2023-09-01,7,2,"Physique Fondamentale",PF,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1503,Amrani,Hassan,hassan.amrani1383@etu.usmba.ac.ma,2003-01-01,0610001383,Fes,Actif,2023-09-01,11,3,Biotechnologie,BIOT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1505,Tazi,Khalid,khalid.tazi1385@etu.usmba.ac.ma,2003-01-01,0610001385,Fes,Actif,2023-09-01,21,5,"Langues Étrangères Appliquées",LEA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1509,Berrada,Samir,samir.berrada1389@etu.usmba.ac.ma,2003-01-01,0610001389,Fes,Actif,2023-09-01,19,4,"Génie Civil et Construction",GCC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1515,Bouzidi,Mehdi,mehdi.bouzidi1395@etu.usmba.ac.ma,2003-01-01,0610001395,Fes,Actif,2023-09-01,22,2,"Sociologie et Anthropologie",SA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1516,Tahiri,Kenza,kenza.tahiri1396@etu.usmba.ac.ma,2003-01-01,0610001396,Fes,Actif,2023-09-01,6,3,"Statistiques et Probabilités",STAT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1519,Naciri,Bilal,bilal.naciri1399@etu.usmba.ac.ma,2003-01-01,0610001399,Fes,Actif,2023-09-01,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1520,Alaoui,Ahmed,ahmed.alaoui1400@etu.usmba.ac.ma,2003-01-01,0610001400,Fes,Actif,2023-09-01,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1521,"El Idrissi",Mohamed,"mohamed.el idrissi1401@etu.usmba.ac.ma",2003-01-01,0610001401,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1522,Bennis,Youssef,youssef.bennis1402@etu.usmba.ac.ma,2003-01-01,0610001402,Fes,Actif,2023-09-01,11,5,Biotechnologie,BIOT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1524,Benjelloun,Omar,omar.benjelloun1404@etu.usmba.ac.ma,2003-01-01,0610001404,Fes,Actif,2023-09-01,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1527,Chraibi,Salma,salma.chraibi1407@etu.usmba.ac.ma,2003-01-01,0610001407,Fes,Actif,2023-09-01,2,2,"Data Science et Big Data",DSB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1528,Fassi,Amina,amina.fassi1408@etu.usmba.ac.ma,2003-01-01,0610001408,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1533,Ouazzani,Hamza,hamza.ouazzani1413@etu.usmba.ac.ma,2003-01-01,0610001413,Fes,Actif,2023-09-01,21,5,"Langues Étrangères Appliquées",LEA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1535,Bouzidi,Mehdi,mehdi.bouzidi1415@etu.usmba.ac.ma,2003-01-01,0610001415,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1550,"El Alami",Imane,"imane.el alami1430@etu.usmba.ac.ma",2003-01-01,0610001430,Fes,Actif,2023-09-01,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1554,Kadiri,Yassine,yassine.kadiri1434@etu.usmba.ac.ma,2003-01-01,0610001434,Fes,Actif,2023-09-01,18,3,"Droit Privé",DPR,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1557,"Ait Lahcen",Meryem,"meryem.ait lahcen1437@etu.usmba.ac.ma",2003-01-01,0610001437,Fes,Actif,2023-09-01,15,2,"Commerce International",CI2,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1558,Mouline,Anas,anas.mouline1438@etu.usmba.ac.ma,2003-01-01,0610001438,Fes,Actif,2023-09-01,22,4,"Sociologie et Anthropologie",SA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1560,Alaoui,Ahmed,ahmed.alaoui1440@etu.usmba.ac.ma,2003-01-01,0610001440,Fes,Actif,2023-09-01,16,2,"Analyse Économique",AE,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1562,Bennis,Youssef,youssef.bennis1442@etu.usmba.ac.ma,2003-01-01,0610001442,Fes,Actif,2023-09-01,15,1,"Commerce International",CI2,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1563,Amrani,Hassan,hassan.amrani1443@etu.usmba.ac.ma,2003-01-01,0610001443,Fes,Actif,2023-09-01,15,3,"Commerce International",CI2,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1567,Chraibi,Salma,salma.chraibi1447@etu.usmba.ac.ma,2003-01-01,0610001447,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1569,Berrada,Samir,samir.berrada1449@etu.usmba.ac.ma,2003-01-01,0610001449,Fes,Actif,2023-09-01,13,5,"Management des Organisations",MGT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1572,Skalli,Aya,aya.skalli1452@etu.usmba.ac.ma,2003-01-01,0610001452,Fes,Actif,2023-09-01,19,2,"Génie Civil et Construction",GCC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1574,Kadiri,Yassine,yassine.kadiri1454@etu.usmba.ac.ma,2003-01-01,0610001454,Fes,Actif,2023-09-01,12,2,"Microbiologie Médicale",MIC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1575,Bouzidi,Mehdi,mehdi.bouzidi1455@etu.usmba.ac.ma,2003-01-01,0610001455,Fes,Actif,2023-09-01,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1578,Mouline,Anas,anas.mouline1458@etu.usmba.ac.ma,2003-01-01,0610001458,Fes,Actif,2023-09-01,2,5,"Data Science et Big Data",DSB,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1579,Naciri,Bilal,bilal.naciri1459@etu.usmba.ac.ma,2003-01-01,0610001459,Fes,Actif,2023-09-01,14,3,"Finance et Comptabilité",FIN,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1584,Benjelloun,Omar,omar.benjelloun1464@etu.usmba.ac.ma,2003-01-01,0610001464,Fes,Actif,2023-09-01,13,2,"Management des Organisations",MGT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1587,Chraibi,Salma,salma.chraibi1467@etu.usmba.ac.ma,2003-01-01,0610001467,Fes,Actif,2023-09-01,4,3,"Cybersécurité et Réseaux",CYB,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1589,Berrada,Samir,samir.berrada1469@etu.usmba.ac.ma,2003-01-01,0610001469,Fes,Actif,2023-09-01,17,3,"Droit Public",DP,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1596,Tahiri,Kenza,kenza.tahiri1476@etu.usmba.ac.ma,2003-01-01,0610001476,Fes,Actif,2023-09-01,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1598,Mouline,Anas,anas.mouline1478@etu.usmba.ac.ma,2003-01-01,0610001478,Fes,Actif,2023-09-01,12,3,"Microbiologie Médicale",MIC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1599,Naciri,Bilal,bilal.naciri1479@etu.usmba.ac.ma,2003-01-01,0610001479,Fes,Actif,2023-09-01,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1602,Bennis,Youssef,youssef.bennis1482@etu.usmba.ac.ma,2003-01-01,0610001482,Fes,Actif,2023-09-01,20,1,"Réseaux et Télécommunications",RT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1603,Amrani,Hassan,hassan.amrani1483@etu.usmba.ac.ma,2003-01-01,0610001483,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1604,Benjelloun,Omar,omar.benjelloun1484@etu.usmba.ac.ma,2003-01-01,0610001484,Fes,Actif,2023-09-01,3,2,"Intelligence Artificielle",IA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1605,Tazi,Khalid,khalid.tazi1485@etu.usmba.ac.ma,2003-01-01,0610001485,Fes,Actif,2023-09-01,20,1,"Réseaux et Télécommunications",RT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1607,Chraibi,Salma,salma.chraibi1487@etu.usmba.ac.ma,2003-01-01,0610001487,Fes,Actif,2023-09-01,22,1,"Sociologie et Anthropologie",SA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1608,Fassi,Amina,amina.fassi1488@etu.usmba.ac.ma,2003-01-01,0610001488,Fes,Actif,2023-09-01,8,1,"Électronique et Instrumentation",ELEC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1611,"El Mansouri",Sara,"sara.el mansouri1491@etu.usmba.ac.ma",2003-01-01,0610001491,Fes,Actif,2023-09-01,7,1,"Physique Fondamentale",PF,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1613,Ouazzani,Hamza,hamza.ouazzani1493@etu.usmba.ac.ma,2003-01-01,0610001493,Fes,Actif,2023-09-01,10,4,"Biochimie Structurale",BIOC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1617,"Ait Lahcen",Meryem,"meryem.ait lahcen1497@etu.usmba.ac.ma",2003-01-01,0610001497,Fes,Actif,2023-09-01,8,5,"Électronique et Instrumentation",ELEC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1621,"El Idrissi",Mohamed,"mohamed.el idrissi1501@etu.usmba.ac.ma",2003-01-01,0610001501,Fes,Actif,2023-09-01,10,5,"Biochimie Structurale",BIOC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1623,Amrani,Hassan,hassan.amrani1503@etu.usmba.ac.ma,2003-01-01,0610001503,Fes,Actif,2023-09-01,19,3,"Génie Civil et Construction",GCC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1630,"El Alami",Imane,"imane.el alami1510@etu.usmba.ac.ma",2003-01-01,0610001510,Fes,Actif,2023-09-01,14,3,"Finance et Comptabilité",FIN,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1633,Ouazzani,Hamza,hamza.ouazzani1513@etu.usmba.ac.ma,2003-01-01,0610001513,Fes,Actif,2023-09-01,16,4,"Analyse Économique",AE,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1635,Bouzidi,Mehdi,mehdi.bouzidi1515@etu.usmba.ac.ma,2003-01-01,0610001515,Fes,Actif,2023-09-01,10,3,"Biochimie Structurale",BIOC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1640,Alaoui,Ahmed,ahmed.alaoui1520@etu.usmba.ac.ma,2003-01-01,0610001520,Fes,Actif,2023-09-01,17,3,"Droit Public",DP,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1641,"El Idrissi",Mohamed,"mohamed.el idrissi1521@etu.usmba.ac.ma",2003-01-01,0610001521,Fes,Actif,2023-09-01,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1642,Bennis,Youssef,youssef.bennis1522@etu.usmba.ac.ma,2003-01-01,0610001522,Fes,Actif,2023-09-01,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1643,Amrani,Hassan,hassan.amrani1523@etu.usmba.ac.ma,2003-01-01,0610001523,Fes,Actif,2023-09-01,11,2,Biotechnologie,BIOT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1648,Fassi,Amina,amina.fassi1528@etu.usmba.ac.ma,2003-01-01,0610001528,Fes,Actif,2023-09-01,2,5,"Data Science et Big Data",DSB,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1650,"El Alami",Imane,"imane.el alami1530@etu.usmba.ac.ma",2003-01-01,0610001530,Fes,Actif,2023-09-01,20,1,"Réseaux et Télécommunications",RT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1656,Tahiri,Kenza,kenza.tahiri1536@etu.usmba.ac.ma,2003-01-01,0610001536,Fes,Actif,2023-09-01,10,1,"Biochimie Structurale",BIOC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1657,"Ait Lahcen",Meryem,"meryem.ait lahcen1537@etu.usmba.ac.ma",2003-01-01,0610001537,Fes,Actif,2023-09-01,7,4,"Physique Fondamentale",PF,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1663,Amrani,Hassan,hassan.amrani1543@etu.usmba.ac.ma,2003-01-01,0610001543,Fes,Actif,2023-09-01,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1668,Fassi,Amina,amina.fassi1548@etu.usmba.ac.ma,2003-01-01,0610001548,Fes,Actif,2023-09-01,10,5,"Biochimie Structurale",BIOC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1671,"El Mansouri",Sara,"sara.el mansouri1551@etu.usmba.ac.ma",2003-01-01,0610001551,Fes,Actif,2023-09-01,15,2,"Commerce International",CI2,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1676,Tahiri,Kenza,kenza.tahiri1556@etu.usmba.ac.ma,2003-01-01,0610001556,Fes,Actif,2023-09-01,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1677,"Ait Lahcen",Meryem,"meryem.ait lahcen1557@etu.usmba.ac.ma",2003-01-01,0610001557,Fes,Actif,2023-09-01,19,4,"Génie Civil et Construction",GCC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1679,Naciri,Bilal,bilal.naciri1559@etu.usmba.ac.ma,2003-01-01,0610001559,Fes,Actif,2023-09-01,1,5,"Génie Logiciel",GL,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1682,Bennis,Youssef,youssef.bennis1562@etu.usmba.ac.ma,2003-01-01,0610001562,Fes,Actif,2023-09-01,10,3,"Biochimie Structurale",BIOC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1685,Tazi,Khalid,khalid.tazi1565@etu.usmba.ac.ma,2003-01-01,0610001565,Fes,Actif,2023-09-01,19,4,"Génie Civil et Construction",GCC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1690,"El Alami",Imane,"imane.el alami1570@etu.usmba.ac.ma",2003-01-01,0610001570,Fes,Actif,2023-09-01,15,3,"Commerce International",CI2,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1692,Skalli,Aya,aya.skalli1572@etu.usmba.ac.ma,2003-01-01,0610001572,Fes,Actif,2023-09-01,6,3,"Statistiques et Probabilités",STAT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1694,Kadiri,Yassine,yassine.kadiri1574@etu.usmba.ac.ma,2003-01-01,0610001574,Fes,Actif,2023-09-01,16,3,"Analyse Économique",AE,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1696,Tahiri,Kenza,kenza.tahiri1576@etu.usmba.ac.ma,2003-01-01,0610001576,Fes,Actif,2023-09-01,21,1,"Langues Étrangères Appliquées",LEA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1697,"Ait Lahcen",Meryem,"meryem.ait lahcen1577@etu.usmba.ac.ma",2003-01-01,0610001577,Fes,Actif,2023-09-01,17,1,"Droit Public",DP,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1701,"El Idrissi",Mohamed,"mohamed.el idrissi1581@etu.usmba.ac.ma",2003-01-01,0610001581,Fes,Actif,2023-09-01,14,3,"Finance et Comptabilité",FIN,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1703,Amrani,Hassan,hassan.amrani1583@etu.usmba.ac.ma,2003-01-01,0610001583,Fes,Actif,2023-09-01,3,3,"Intelligence Artificielle",IA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1704,Benjelloun,Omar,omar.benjelloun1584@etu.usmba.ac.ma,2003-01-01,0610001584,Fes,Actif,2023-09-01,1,4,"Génie Logiciel",GL,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1706,Lahlou,Nadia,nadia.lahlou1586@etu.usmba.ac.ma,2003-01-01,0610001586,Fes,Actif,2023-09-01,12,1,"Microbiologie Médicale",MIC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1710,"El Alami",Imane,"imane.el alami1590@etu.usmba.ac.ma",2003-01-01,0610001590,Fes,Actif,2023-09-01,1,1,"Génie Logiciel",GL,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1712,Skalli,Aya,aya.skalli1592@etu.usmba.ac.ma,2003-01-01,0610001592,Fes,Actif,2023-09-01,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1715,Bouzidi,Mehdi,mehdi.bouzidi1595@etu.usmba.ac.ma,2003-01-01,0610001595,Fes,Actif,2023-09-01,18,5,"Droit Privé",DPR,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1719,Naciri,Bilal,bilal.naciri1599@etu.usmba.ac.ma,2003-01-01,0610001599,Fes,Actif,2023-09-01,4,2,"Cybersécurité et Réseaux",CYB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1720,Alaoui,Ahmed,ahmed.alaoui1600@etu.usmba.ac.ma,2003-01-01,0610001600,Fes,Actif,2023-09-01,17,3,"Droit Public",DP,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1721,"El Idrissi",Mohamed,"mohamed.el idrissi1601@etu.usmba.ac.ma",2003-01-01,0610001601,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1727,Chraibi,Salma,salma.chraibi1607@etu.usmba.ac.ma,2003-01-01,0610001607,Fes,Actif,2023-09-01,19,4,"Génie Civil et Construction",GCC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1729,Berrada,Samir,samir.berrada1609@etu.usmba.ac.ma,2003-01-01,0610001609,Fes,Actif,2023-09-01,10,2,"Biochimie Structurale",BIOC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1730,"El Alami",Imane,"imane.el alami1610@etu.usmba.ac.ma",2003-01-01,0610001610,Fes,Actif,2023-09-01,21,1,"Langues Étrangères Appliquées",LEA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1734,Kadiri,Yassine,yassine.kadiri1614@etu.usmba.ac.ma,2003-01-01,0610001614,Fes,Actif,2023-09-01,2,1,"Data Science et Big Data",DSB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1739,Naciri,Bilal,bilal.naciri1619@etu.usmba.ac.ma,2003-01-01,0610001619,Fes,Actif,2023-09-01,19,2,"Génie Civil et Construction",GCC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1742,Bennis,Youssef,youssef.bennis1622@etu.usmba.ac.ma,2003-01-01,0610001622,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1744,Benjelloun,Omar,omar.benjelloun1624@etu.usmba.ac.ma,2003-01-01,0610001624,Fes,Actif,2023-09-01,16,5,"Analyse Économique",AE,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1745,Tazi,Khalid,khalid.tazi1625@etu.usmba.ac.ma,2003-01-01,0610001625,Fes,Actif,2023-09-01,2,2,"Data Science et Big Data",DSB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1746,Lahlou,Nadia,nadia.lahlou1626@etu.usmba.ac.ma,2003-01-01,0610001626,Fes,Actif,2023-09-01,22,5,"Sociologie et Anthropologie",SA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1748,Fassi,Amina,amina.fassi1628@etu.usmba.ac.ma,2003-01-01,0610001628,Fes,Actif,2023-09-01,19,1,"Génie Civil et Construction",GCC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_1750,"El Alami",Imane,"imane.el alami1630@etu.usmba.ac.ma",2003-01-01,0610001630,Fes,Actif,2023-09-01,1,4,"Génie Logiciel",GL,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
